app;method;trace;source
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,com.appsflyer.AFExecutor$5$1,java.lang.Thread;192.168.0.113:41886
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall,sg.bigo.framework.service.y.z.z,sg.bigo.live.config.h,sg.bigo.live.config.k,sg.bigo.live.config.j,com.bigo.common.settings.x,com.bigo.common.settings.v,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,m.x.common.task.k,java.lang.Thread;192.168.0.113:41894
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall,sg.bigo.framework.service.y.z.z,sg.bigo.live.config.h,sg.bigo.live.config.k,sg.bigo.live.config.j,com.bigo.common.settings.x,com.bigo.common.settings.v,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,m.x.common.task.k,java.lang.Thread;192.168.0.113:41894
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41898
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41900
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41906
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41908
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41900
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41904
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41902
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41898
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41910
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41912
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41912
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41906
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41910
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41908
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41902
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41904
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.remoteconfig.internal.ConfigFetchHttpClient,com.google.firebase.remoteconfig.internal.a,com.google.firebase.remoteconfig.internal.a,com.google.firebase.remoteconfig.internal.a,com.google.firebase.remoteconfig.internal.c,com.google.android.gms.tasks.k,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41914
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.google.firebase.remoteconfig.internal.ConfigFetchHttpClient,com.google.firebase.remoteconfig.internal.a,com.google.firebase.remoteconfig.internal.a,com.google.firebase.remoteconfig.internal.a,com.google.firebase.remoteconfig.internal.c,com.google.android.gms.tasks.k,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:41914
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:45168
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:45168
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okhttp3.internal.w.z,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:45170
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,okio.m,okhttp3.internal.connection.x,okhttp3.internal.connection.x,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.a,okhttp3.internal.connection.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.z.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.z,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.d,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.MyInterceptor,okhttp3.internal.http.RealInterceptorChain,okhttp3.internal.http.RealInterceptorChain,okhttp3.RealCall,okhttp3.RealCall$AsyncCall,okhttp3.internal.y,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,java.lang.Thread;192.168.0.113:45170
video.like.frida;java.net.Socket.connect;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.internal.Platform,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,com.appsflyer.AFExecutor$5$1,java.lang.Thread;192.168.0.113:41916
video.like.frida;java.net.Socket.getOutputStream;dalvik.system.VMStack,java.lang.Thread,java.net.Socket,com.android.okhttp.okio.Okio,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.io.RealConnection,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.StreamAllocation,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.http.HttpEngine,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.HttpURLConnectionImpl,com.android.okhttp.internal.huc.DelegatingHttpsURLConnection,com.android.okhttp.internal.huc.HttpsURLConnectionImpl,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore,com.appsflyer.AppsFlyerLibCore$b,java.util.concurrent.Executors$RunnableAdapter,java.util.concurrent.FutureTask,java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask,java.util.concurrent.ThreadPoolExecutor,java.util.concurrent.ThreadPoolExecutor$Worker,com.appsflyer.AFExecutor$5$1,java.lang.Thread;192.168.0.113:41916
